558;72.30998018480341;-10.114247847675788;-6.112438616865218;-80.51657065428373;72.7610076251902;-8.234503878117366;-6.663194250598031;-10.252904891967773;15233.047167974399
559;73.81209964805832;-10.38182490663232;-6.25918812404916;45.94965473256977;72.22948549754463;-8.33755715112943;-6.6162058666282935;-10.578393936157227;15232.047231974399
560;71.23373634944664;-10.056154624786966;-6.077860161789039;-78.13896810615518;72.37746902103383;-8.370697735538966;-6.777150981477006;-10.578393936157227;15596.066304
561;70.7091359491361;-10.018810925375043;-6.070149556790572;-15.703139798190193;71.669184533842;-8.288782252264316;-6.710829915370895;-10.578393936157227;15846.92036003328
562;72.67321955706707;-10.353714992991227;-6.2770764163343795;60.06131040005371;71.33029959271504;-8.41059065530837;-6.680835109241432;-10.578393936157227;15593.066304
563;71.59125252982813;-10.273945659933277;-6.203066475823421;-32.541961607087444;71.12200165527862;-8.386030143210062;-6.6613258098055175;-10.741138458251953;16101.94582397184
564;71.57863123566872;-10.309324949212568;-6.2024268093812;-0.2245672778332164;70.9075042810252;-8.37622894678938;-6.785667232476983;-10.741138458251953;16074.926616
565;70.13688663206779;-10.138120199580207;-6.132456719518513;-43.56198461938803;70.09322612020098;-8.28003912357402;-6.7077428901940035;-10.90388298034668;16378.96835198208
566;70.52028240546889;-10.24851831301136;-6.16666157305123;11.902312847651473;69.610120696506;-8.37992439446705;-6.663277289595871;-11.229372024536133;16899.975216007682
567;68.63904752976607;-10.010805236438662;-6.055967605864218;-56.949613635775336;69.19160396492347;-8.485468878733045;-6.625003175795735;-11.229372024536133;17161.002087997436
568;69.48446118906293;-10.206364643364816;-6.131471397462165;26.04336967609939;69.46506898501599;-8.37740309384149;-6.790922475973502;-11.554861068725586;17713.028736
569;67.65602523225843;-9.972977467555255;-6.0582782203861525;-55.26779613115991;68.93603656177827;-8.468877344681706;-6.741025150664691;-11.229372024536133;17255.97492000768
570;67.52803755855187;-10.02436650774382;-6.065241111955966;-3.5402610677368784;68.314526232005;-8.546319734289925;-6.682086263138132;-11.554861068725586;18182.02581600768
571;65.3719007234719;-9.738307201057316;-5.922894879572132;-65.36419289505574;68.15795148788098;-8.52673183842933;-6.6667711317221245;-11.880350112915039;17850.981936
572;65.68417082810154;-9.85319342654767;-5.935052482224715;9.76832049242816;67.47640076570954;-8.455682085698466;-6.737662363079552;-11.717605590820312;19154.07500802816
573;64.05598652841682;-9.658970061376538;-5.838461968483201;-49.23107849471407;67.50399137077014;-8.610961481946052;-6.742304208650409;-11.717605590820312;18667.018296000002
574;64.77743456558082;-9.818350198022312;-5.904900852576536;22.204637417129618;67.28505122131388;-8.583032982378311;-6.720436448520291;-11.554861068725586;19067.038936012803
575;62.79264560715363;-9.566569196237428;-5.789836864051791;-60.069299199603705;66.05201772665171;-8.439441255655739;-6.731973507195842;-11.880350112915039;19657.068576
576;62.3680108584948;-9.566856710946873;-5.816358166054352;-12.466245047829574;65.83845856104364;-8.56008938077083;-6.712119593828298;-12.043094635009766;19626.04845597696
