419;59.797817694075434;10.871597549011971;-8.255766644459067;-146.47409473953672;62.36702289545069;12.683201893906235;-9.26470237357241;-1.6274452209472656
420;56.3544775230149;10.15669537821414;-7.822759890909279;-106.25671275527381;62.57649354839148;12.594020041816307;-9.292015544869077;-1.6274452209472656
421;53.87291333969453;9.652826517031677;-7.505300235003282;-76.53675204587628;62.42517894953062;12.432265249783184;-9.26579452719205;-1.464700698852539
422;50.995420249419205;9.083667860837057;-7.089698959517549;-88.86031809221507;62.186916920149045;12.254171796448814;-9.226733507653421;-0.8137226104736328
423;48.966131657759526;8.657917743468829;-6.806037343868639;-62.75357276095072;62.190354742207795;12.12435555473124;-9.223589767408974;-0.9764671325683594
424;47.542480305952786;8.368763214493825;-6.6197845996647;-43.922352228721735;62.962024157123345;12.142839942633007;-9.334381082226543;-1.139211654663086
425;46.2016601039299;8.096375586952787;-6.432226964000097;-41.41577401414871;62.676558268112515;11.956579885222942;-9.288461592713162;-0.6509780883789062
426;78.62594472779097;13.716532146263308;-10.944896872166774;996.4708525719163;62.39690133640565;11.772761810045179;-9.243477209827303;-1.3019561767578125
427;76.57223988352928;13.298016591672637;-10.657600256352941;-63.43976172131377;63.07126526104595;11.899997709393363;-9.343377484280602;-0.8137226104736328
428;75.58279057635825;13.106365391180093;-10.519420489549784;-30.512338113928053;62.8684856373582;11.730433243973575;-9.309812791089296;-0.4882335662841797
429;74.62590079478915;12.901309314924458;-10.3853276151857;-29.609885845978567;62.67066551238646;11.69352260827478;-9.280518808402647;-0.6509780883789062
430;72.77443668657651;12.524006112396401;-10.145483935245467;-57.111776251583564;62.3034029831467;11.495018369166042;-9.22268135316635;-0.4882335662841797
431;71.01504115704317;12.165401202154543;-9.917594082684225;-54.270576933955255;62.63491031729983;11.5561816879118;-9.271753897565873;-1.139211654663086
432;69.34534824027065;11.824872853018707;-9.664905919216286;-51.65226041832369;62.67961511003698;11.433812877847753;-9.274940442188512;-0.9764671325683594
