Time;Xpos;Ypos;Zpos;Roll;Pitch;Yaw
J0:19:15:21:981;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:22:375;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:22:774;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:23:174;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:23:567;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:23:961;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:24:360;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:24:760;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:25:153;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:25:553;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:25:946;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:26:346;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:26:739;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:27:139;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:27:532;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:27:932;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:28:338;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:28:725;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:29:125;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:29:518;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:29:911;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:30:311;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:30:711;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:31:111;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:31:510;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:31:904;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:32:303;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:32:697;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:33:096;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:33:483;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:33:883;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:283;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:309;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:709;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:748;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:35:148;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:35:187;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:35:587;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:35:986;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:36:380;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:36:779;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:37:179;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:37:579;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:37:979;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:38:372;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:38:772;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:39:172;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:39:571;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:39:971;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:40:364;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:40:764;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:41:164;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:41:570;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:41:963;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:42:357;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:42:756;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:43:156;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:43:556;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:43:956;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:44:362;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:44:755;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:45:155;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:45:555;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:45:955;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:46:354;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:46:748;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:47:147;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:47:547;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:47:947;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:48:340;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:48:740;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:49:146;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:49:546;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:49:946;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:50:345;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:50:739;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:51:145;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:51:545;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:51:945;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:52:344;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:52:744;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:53:137;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:53:537;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:53:943;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:54:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:54:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:55:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:55:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:55:936;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:56:335;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:56:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:57:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:57:528;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:57:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:58:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:58:734;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:59:134;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:59:534;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:59:940;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:00:333;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:00:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:01:133;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:01:532;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:01:932;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:02:339;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:02:732;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:03:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:03:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:03:931;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:04:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:04:737;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:05:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:05:530;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:05:930;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:06:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:06:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:07:129;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:07:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:07:929;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:08:335;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:08:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:09:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:09:528;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:09:928;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:10:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:10:734;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:11:133;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:11:533;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:11:940;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:12:333;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:12:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:13:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:13:532;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:13:938;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:14:338;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:14:731;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:15:131;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:15:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:15:937;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:16:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:16:737;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:17:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:17:530;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:17:936;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:18:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:18:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:19:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:19:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:19:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:20:335;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:20:734;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:21:134;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:21:534;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:21:934;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:22:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:22:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:23:133;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:23:533;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:23:939;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:24:332;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:24:732;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:25:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:25:532;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:25:938;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:26:338;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:26:731;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:27:131;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:27:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:27:937;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:28:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:28:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:29:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:29:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:29:936;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:30:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:30:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:31:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:31:528;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:31:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:32:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:32:734;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:33:134;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:33:534;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:33:940;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:34:333;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:34:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:35:133;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:35:533;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:35:939;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:36:339;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:36:732;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:37:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:37:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:37:938;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:38:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:38:731;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:39:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:39:530;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:39:937;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:40:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:40:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:41:129;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:41:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:41:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:42:335;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:42:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:43:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:43:528;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:43:934;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:44:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:44:734;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:45:134;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:45:533;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:45:940;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:46:333;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:46:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:47:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:47:532;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:47:938;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:48:338;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:48:731;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:49:131;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:49:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:49:937;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:50:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:50:737;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:51:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:51:530;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:51:936;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:52:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:52:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:53:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:53:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:53:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:54:335;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:54:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:55:134;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:55:528;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:55:934;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:56:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:56:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:57:133;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:57:533;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:57:939;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:58:332;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:58:732;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:59:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:59:532;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:59:938;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:00:338;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:00:731;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:01:131;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:01:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:01:937;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:02:337;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:02:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:03:130;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:03:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:03:936;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:04:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:04:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:05:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:05:528;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:05:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:06:334;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:06:734;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:07:134;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:07:534;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:07:940;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:08:333;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:08:733;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:09:133;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:09:533;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:09:939;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:10:339;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:10:732;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:11:132;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:11:531;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:11:938;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:12:338;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:12:731;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:13:131;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:13:530;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:13:937;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:14:336;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:14:736;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:15:129;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:15:529;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:15:935;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:16:335;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:16:735;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:17:135;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
