Time;Xpos;Ypos;Zpos;Roll;Pitch;Yaw
J0:19:16:37:630;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:38:036;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:38:436;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:38:836;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:39:235;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:39:635;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:40:041;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:40:435;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:40:834;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:41:234;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:41:634;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:42:040;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:42:440;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:42:833;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:43:233;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:43:633;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:44:039;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:44:439;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:44:839;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:45:232;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:45:632;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:46:038;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:46:438;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:46:837;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:47:231;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:47:630;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:48:037;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:48:437;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:48:836;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:49:236;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:49:629;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:50:036;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:50:435;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:50:835;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:51:235;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:51:635;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:52:041;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:52:434;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:52:834;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:53:234;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:53:634;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:54:040;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:54:440;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:54:833;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:55:233;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:55:632;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:56:039;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:56:438;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:56:838;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:57:231;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:57:631;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:58:038;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:58:437;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:58:837;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:59:237;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:16:59:630;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:00:036;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:00:436;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:00:836;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:01:236;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:01:635;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:02:042;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:02:435;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:02:835;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:03:235;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:03:634;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:04:041;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:04:434;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:04:834;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:05:233;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:05:633;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:06:040;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:06:439;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:06:832;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:07:232;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:07:632;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:08:038;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:08:438;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:08:838;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:09:231;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:09:631;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:10:037;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:10:437;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:10:837;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:11:237;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:11:630;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:12:036;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:12:436;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:12:836;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:13:235;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:13:635;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:14:041;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:14:435;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
J0:19:17:14:834;37891.0;-84427.0;-53621.0;0.0;0.0;89.999985
