Time;Xpos;Ypos;Zpos;Roll;Pitch;Yaw
J0:19:15:23:240;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:23:640;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:24:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:24:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:24:845;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:25:239;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:25:638;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:26:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:26:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:26:844;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:27:244;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:27:637;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:28:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:28:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:28:843;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:29:243;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:29:643;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:30:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:30:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:30:842;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:31:242;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:31:641;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:32:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:32:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:32:841;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:33:241;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:33:640;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:34:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:34:440;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:34:846;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:35:239;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:35:639;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:36:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:36:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:36:845;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:37:245;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:37:638;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:38:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:38:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:38:844;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:39:244;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:39:637;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:40:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:40:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:40:843;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:41:242;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:41:642;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:42:035;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:42:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:42:842;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:43:241;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:43:641;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:44:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:44:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:44:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:45:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:45:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:46:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:46:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:46:833;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:47:232;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:47:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:48:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:48:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:48:838;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:49:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:49:631;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:50:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:50:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:50:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:51:237;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:51:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:52:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:52:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:52:836;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:53:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:53:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:54:042;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:54:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:54:835;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:55:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:55:634;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:56:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:56:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:56:833;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:57:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:57:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:58:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:58:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:58:832;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:59:232;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:15:59:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:00:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:00:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:00:838;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:01:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:01:631;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:02:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:02:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:02:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:03:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:03:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:04:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:04:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:04:835;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:05:235;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:05:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:06:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:06:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:06:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:07:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:07:634;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:08:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:08:440;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:08:833;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:09:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:09:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:10:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:10:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:10:839;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:11:232;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:11:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:12:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:12:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:12:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:13:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:13:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:14:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:14:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:14:836;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:15:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:15:629;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:16:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:16:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:16:835;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:17:235;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:17:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:18:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:18:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:18:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:19:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:19:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:20:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:20:440;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:20:833;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:21:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:21:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:22:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:22:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:22:838;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:23:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:23:631;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:24:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:24:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:24:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:25:237;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:25:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:26:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:26:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:26:836;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:27:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:27:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:28:042;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:28:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:28:835;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:29:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:29:634;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:30:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:30:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:30:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:31:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:31:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:32:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:32:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:32:832;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:33:232;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:33:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:34:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:34:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:34:838;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:35:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:35:631;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:36:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:36:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:36:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:37:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:37:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:38:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:38:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:38:836;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:39:235;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:39:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:40:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:40:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:40:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:41:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:41:634;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:42:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:42:440;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:42:833;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:43:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:43:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:44:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:44:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:44:839;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:45:232;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:45:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:46:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:46:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:46:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:47:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:47:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:48:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:48:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:48:836;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:49:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:49:629;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:50:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:50:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:50:835;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:51:235;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:51:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:52:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:52:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:52:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:53:234;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:53:634;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:54:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:54:440;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:54:833;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:55:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:55:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:56:039;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:56:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:56:838;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:57:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:57:631;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:58:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:58:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:58:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:59:237;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:16:59:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:00:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:00:436;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:00:836;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:01:236;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:01:635;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:02:042;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:02:435;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:02:835;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:03:235;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:03:634;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:04:041;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:04:434;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:04:834;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:05:233;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:05:633;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:06:040;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:06:439;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:06:832;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:07:232;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:07:632;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:08:038;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:08:438;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:08:838;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:09:231;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:09:631;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:10:037;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:10:437;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:10:837;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:11:237;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:11:630;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
J0:19:17:12:036;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999969
