Time;Xpos;Ypos;Zpos;Roll;Pitch;Yaw
J0:19:15:56:735;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:57:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:57:528;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:57:935;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:58:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:58:734;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:59:134;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:59:534;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:15:59:940;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:00:333;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:00:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:01:133;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:01:532;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:01:932;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:02:339;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:02:732;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:03:132;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:03:531;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:03:931;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:04:337;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:04:737;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:05:130;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:05:530;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:05:930;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:06:336;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:06:736;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:07:129;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:07:529;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:07:929;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:08:335;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:08:735;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:09:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:09:528;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:09:928;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:10:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:10:734;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:11:133;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:11:533;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:11:940;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:12:333;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:12:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:13:132;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:13:532;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:13:938;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:14:338;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:14:731;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:15:131;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:15:531;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:15:937;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:16:337;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:16:737;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:17:130;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:17:530;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:17:936;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:18:336;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:18:736;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:19:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:19:529;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:19:935;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:20:335;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:20:734;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:21:134;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:21:534;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:21:934;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:22:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:22:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:23:133;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:23:533;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:23:939;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:24:332;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:24:732;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:25:132;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:25:532;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:25:938;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:26:338;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:26:731;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:27:131;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:27:531;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:27:937;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:28:337;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:28:736;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:29:130;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:29:529;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:29:936;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:30:336;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:30:735;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:31:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:31:528;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:31:935;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:32:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:32:734;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:33:134;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:33:534;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:33:940;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:34:333;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:34:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:35:133;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:35:533;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:35:939;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:36:339;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:36:732;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:37:132;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:37:531;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:37:938;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:38:337;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:38:731;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:39:130;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:39:530;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:39:937;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:40:336;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:40:736;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:41:129;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:41:529;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:41:935;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:42:335;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:42:735;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:43:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:43:528;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:43:934;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:44:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:44:734;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:45:134;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:45:533;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:45:940;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:46:333;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:46:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:47:132;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:47:532;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:47:938;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:48:338;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:48:731;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:49:131;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:49:531;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:49:937;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:50:337;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:50:737;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:51:130;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:51:530;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:51:936;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:52:336;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:52:736;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:53:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:53:529;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:53:935;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:54:335;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:54:735;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:55:134;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:55:528;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:55:934;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:56:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:56:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:57:133;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:57:533;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:57:939;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:58:332;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:58:732;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:59:132;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:59:532;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:16:59:938;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:00:338;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:00:731;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:01:131;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:01:531;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:01:937;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:02:337;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:02:736;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:03:130;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:03:529;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:03:936;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:04:336;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:04:735;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:05:135;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:05:528;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:05:935;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:06:334;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:06:734;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:07:134;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:07:534;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:07:940;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:08:333;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:08:733;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:09:133;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:09:533;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:09:939;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
J0:19:17:10:339;44736.0;-76646.0;-53649.0;0.0;0.0;-179.999954
