Time;Xpos;Ypos;Zpos;Roll;Pitch;Yaw
J0:19:15:10:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:10:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:10:840;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:11:240;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:11:640;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:12:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:12:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:12:846;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:13:239;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:13:639;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:14:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:14:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:14:845;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:15:244;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:15:638;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:16:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:16:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:16:843;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:17:243;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:17:643;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:18:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:18:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:18:842;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:19:242;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:19:642;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:20:042;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:20:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:20:841;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:21:241;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:21:641;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:22:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:22:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:22:840;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:23:240;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:23:640;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:24:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:24:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:24:845;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:25:239;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:25:638;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:26:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:26:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:26:844;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:27:244;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:27:637;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:28:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:28:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:28:843;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:29:243;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:29:643;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:30:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:30:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:30:842;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:31:242;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:31:641;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:32:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:32:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:32:841;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:33:241;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:33:640;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:34:846;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:35:239;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:35:639;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:36:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:36:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:36:845;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:37:245;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:37:638;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:38:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:38:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:38:844;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:39:244;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:39:637;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:40:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:40:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:40:843;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:41:242;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:41:642;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:42:035;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:42:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:42:842;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:43:241;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:43:641;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:44:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:44:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:44:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:45:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:45:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:46:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:46:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:46:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:47:232;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:47:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:48:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:48:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:48:838;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:49:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:49:631;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:50:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:50:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:50:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:51:237;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:51:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:52:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:52:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:52:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:53:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:53:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:54:042;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:54:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:54:835;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:55:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:55:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:56:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:56:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:56:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:57:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:57:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:58:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:58:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:58:832;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:59:232;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:15:59:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:00:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:00:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:00:838;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:01:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:01:631;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:02:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:02:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:02:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:03:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:03:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:04:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:04:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:04:835;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:05:235;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:05:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:06:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:06:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:06:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:07:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:07:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:08:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:08:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:08:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:09:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:09:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:10:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:10:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:10:839;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:11:232;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:11:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:12:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:12:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:12:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:13:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:13:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:14:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:14:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:14:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:15:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:15:629;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:16:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:16:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:16:835;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:17:235;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:17:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:18:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:18:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:18:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:19:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:19:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:20:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:20:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:20:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:21:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:21:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:22:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:22:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:22:838;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:23:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:23:631;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:24:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:24:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:24:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:25:237;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:25:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:26:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:26:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:26:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:27:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:27:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:28:042;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:28:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:28:835;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:29:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:29:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:30:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:30:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:30:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:31:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:31:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:32:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:32:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:32:832;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:33:232;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:33:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:34:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:34:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:34:838;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:35:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:35:631;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:36:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:36:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:36:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:37:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:37:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:38:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:38:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:38:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:39:235;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:39:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:40:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:40:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:40:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:41:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:41:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:42:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:42:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:42:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:43:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:43:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:44:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:44:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:44:839;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:45:232;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:45:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:46:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:46:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:46:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:47:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:47:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:48:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:48:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:48:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:49:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:49:629;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:50:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:50:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:50:835;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:51:235;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:51:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:52:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:52:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:52:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:53:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:53:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:54:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:54:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:54:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:55:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:55:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:56:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:56:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:56:838;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:57:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:57:631;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:58:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:58:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:58:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:59:237;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:16:59:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:00:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:00:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:00:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:01:236;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:01:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:02:042;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:02:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:02:835;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:03:235;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:03:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:04:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:04:434;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:04:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:05:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:05:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:06:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:06:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:06:832;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:07:232;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:07:632;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:08:038;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:08:438;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:08:838;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:09:231;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:09:631;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:10:037;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:10:437;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:10:837;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:11:237;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:11:630;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:12:036;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:12:436;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:12:836;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:13:235;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:13:635;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:14:041;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:14:435;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:14:834;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:15:234;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:15:634;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:16:040;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:16:440;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:16:833;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:17:233;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:17:633;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:18:039;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:18:439;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
J0:19:17:18:839;36513.0;-77971.0;-53780.0;0.0;0.0;0.0
